gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1424274930	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/56/9/78/00560978.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217064775									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424274883	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/56/9/27/00560927.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217063695									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424274530	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/56/6/11/00560611.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217057029									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424274414	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/56/5/16/00560516.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217056377									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424272060	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/55/82/91/00558291.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217042957									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424267343	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/55/21/61/00552161.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217032771									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424267064	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/55/19/9/00551909.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217032427									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424267055	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/55/19/6/00551906.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217032339									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424266994	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/55/18/39/00551839.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217032061									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424266978	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/55/18/47/00551847.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217032083									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424266788	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/55/16/13/00551613.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217031531									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424265898	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/55/7/68/00550768.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217041565									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424261037	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/54/51/60/00545160.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217020259									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424261022	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/54/51/61/00545161.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217020261									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424254132	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/53/83/89/00538389.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217006625									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424254120	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/53/83/90/00538390.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217006633									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424254102	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/53/83/91/00538391.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217006635									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424254059	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/53/83/88/00538388.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=217006623									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424244375	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/52/76/80/00527680.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216986989									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424244238	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/52/76/89/00527689.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216987007									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424244229	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/52/76/93/00527693.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216987021									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424234262	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/51/75/43/00517543.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216967383									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424234237	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/51/75/30/00517530.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216967355									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424234236	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/51/75/36/00517536.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216967361									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424234220	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/51/75/41/00517541.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216967379									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424234202	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/51/75/38/00517538.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216967365									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424234201	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/51/74/59/00517459.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216967191									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424230147	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/51/17/93/00511793.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216961615									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424227049	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/63/67/00496367.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216955989									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424226998	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/63/33/00496333.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216955897									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424226885	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/62/65/00496265.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216955735									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424225662	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/50/1/00495001.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216952901									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424225607	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/49/35/00494935.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216952725									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424225565	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/49/52/00494952.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216952769									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424224453	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/38/33/00493833.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216950075									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424224306	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/38/4/00493804.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216950097									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223960	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/33/99/00493399.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216949047									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223923	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/33/94/00493394.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216949037									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223909	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/33/98/00493398.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216949045									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223538	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/81/00492981.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216948095									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223528	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/59/00492959.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216948033									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223499	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/76/00492976.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216948079									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223497	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/30/65/00493065.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216948275									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223482	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/85/00492985.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216948105									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223472	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/71/00492971.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216948069									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223467	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/8/00492908.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216948091									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223441	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/80/00492980.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216948093									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223439	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/28/99/00492899.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216947897									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223411	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/14/00492914.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216947923									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223390	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/0/00492900.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216947909									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223388	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/2/00492902.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216947939									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223382	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/5/00492905.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216948017									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223339	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/3/00492903.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216947965									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424223326	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/29/16/00492916.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216947927									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220761	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/49/5/10/00490510.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216953109									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424167244	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/43/38/84/00433884.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216821195									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424167205	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/43/38/98/00433898.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216821229									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424167164	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/43/38/86/00433886.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216821199									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424167117	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/43/38/91/00433891.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216821213									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424156747	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/42/42/39/00424239.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216798971									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424154930	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/42/19/91/00421991.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216794673									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424087082	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/33/13/24/00331324.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216658349									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424058517	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/28/25/78/00282578.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216599869									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424058513	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/28/25/74/00282574.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216599863									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423960141	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/0/13/73/65/00137365.jpg	http://www.herbariovirtualreflora.jbrj.gov.br/reflora/geral/ExibeFiguraFSIUC/ExibeFiguraFSIUC.do?idFigura=216395303									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423941326	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/20/23/31/01202331.jpg											
1423938965	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/19/69/54/01196954.jpg											
1423932152	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/18/37/39/01183739.jpg											
1423930393	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/18/21/6/01182106.jpg											
1423930338	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/18/21/17/01182117.jpg											
1423930338	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/18/21/17/01182117-1.jpg											
1423930323	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/18/21/22/01182122.jpg											
1423930051	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/18/18/36/01181836.jpg											
1423926755	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/17/44/79/01174479.jpg											
1423926724	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/17/43/97/01174397.jpg											
1423926720	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/17/44/7/01174407.jpg											
1423926292	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/17/23/12/01172312.jpg											
1423926260	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/17/23/8/01172308.jpg											
1423926227	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/17/22/96/01172296.jpg											
1423926223	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/17/22/79/01172279.jpg											
1423921070	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/15/50/31/01155031.jpg											
1423918790	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/14/76/61/01147661.jpg											
1423916285	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/14/9/69/01140969.jpg											
1423916268	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/14/9/72/01140972.jpg											
1423914729	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/13/67/42/01136742.jpg											
1423912865	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/13/21/55/01132155.jpg											
1423912324	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/13/8/26/01130826.jpg											
1423912193	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/13/1/74/01130174.jpg											
1423911953	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/12/95/35/01129535.jpg											
1423911853	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/12/95/12/01129512.jpg											
1423911748	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/12/92/11/01129211.jpg											
1423911713	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/12/92/0/01129200.jpg											
1423909421	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/12/16/72/01121672.jpg											
1423909068	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/12/6/75/01120675.jpg											
1423907548	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/11/44/97/01114497.jpg											
1423907369	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/11/42/68/01114268.jpg											
1423907241	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/11/37/15/01113715.jpg											
1423906519	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/10/86/90/01108690.jpg											
1423902814	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/9/25/64/01092564.jpg											
1423902139	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/8/38/95/01083895.jpg											
1423902139	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/8/38/95/01083895-1.jpg											
1423901812	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/8/5/7/01080507.jpg											
1423901721	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/7/94/82/01079482.jpg											
1423900585	StillImage	image/jpeg	http://imagens3.jbrj.gov.br/fsi/server?type=image&source=rb/1/9/47/7/16/23/01071623.jpg											
