"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
649,"NY","NY","00982245","Minaria_acerosa",NA,"S Liede-Schumann",-19.83305,-43.726389,788
651,"NY","NY","572258","Minaria_cordata",NA,"DJ Goyder",-13.25,-41.9,351
652,"NY","NY","00982246","Minaria_decussata",NA,"S Liede-Schumann",-19.83305,-43.726389,788
653,"NY","NY","00982249","Minaria_ditassoides",NA,"S Liede-Schumann",-17.07,-43.33,589
654,"NY","NY","821856","Minaria_cordata",NA,"S Liede-Schumann",-13.47,-41.83,351
660,"NY","NY","971810","Minaria_acerosa",NA,"S Liede-Schumann",-21.145111,-44.302262,867
662,"NY","NY","821838","Minaria_acerosa",NA,"S Liede-Schumann",-13.08,-41.933056,351
666,"NY","NY","971817","Minaria_acerosa",NA,"S Liede-Schumann",-18.1838,-43.536667,668
667,"NY","NY","476635","Minaria_harleyi",NA,"C Bitencourt",-13.37,-41.83,351
668,"NY","NY","971891","Minaria_refractifolia",NA,"S Liede-Schumann",-18.4,-43.72,708
670,"NY","NY","00982247","Minaria_cordata",NA,"S Liede-Schumann",-13.93593,-47.5167,382
672,"NY","NY","971657","Minaria_decussata",NA,"MA Farinaccio",-18.2531772779915,-43.6004898201051,668
674,"NY","NY","971846","Minaria_ditassoides",NA,"S Liede-Schumann",-18.18,-43.55,668
678,"NY","NY","971868","Minaria_decussata",NA,"S Liede-Schumann",-18.4234,-43.70265,708
755,"JBRJ","RB","RB01380368","Minaria_decussata",NA,"A Rapini",-14.553889,-42.5575,430
857,"UEFS","HUEFS","228879","Minaria_refractifolia",NA,"A Rapini",-18.254722,-43.511667,668
870,"UEFS","HUEFS","226306","Minaria_refractifolia",NA,"A Rapini",-18.432778,-43.475278,708
871,"UEFS","HUEFS","226564","Minaria_micromeria",NA,"A Rapini",-18.271389,-43.606944,668
884,"JBRJ","RB","RB00842245","Minaria_ditassoides",NA,"A Rapini",-18.181111,-43.619722,668
909,"JBRJ","RB","RB00551777","Minaria_acerosa",NA,"J Fontella-Pereira",-21.683333,-43.883333,908
910,"JBRJ","RB","RB00551544","Minaria_acerosa",NA,"J Fontella-Pereira",-21.704444,-43.906389,908
922,"JBRJ","RB","RB00534414","Minaria_magisteriana",NA,"A Rapini",-19.066667,-43.7,748
924,"JBRJ","RB","RB00533581","Minaria_decussata",NA,"A Rapini",-19.006111,-43.755556,748
1100,"JBRJ","RB","RB00493208","Minaria_decussata",NA,"A Rapini",-20.094167,-43.478333,828
1132,"JBRJ","RB","RB00420593","Minaria_cordata",NA,"PL Ribeiro",-13.5,-41.983333,391
1134,"JBRJ","RB","RB00420470","Minaria_cordata",NA,"TUP Konno",-13.5,-41.983333,391
1136,"JBRJ","RB","RB00408164","Minaria_cordata",NA,"A Rapini",-14.155833,-47.478889,422
1138,"JBRJ","RB","RB01117776","Minaria_acerosa",NA,"J Fontella-Pereira",-13.5925,-41.798611,391
1144,"JBRJ","RB","RB01074940","Minaria_refractifolia",NA,"J Fontella-Pereira",-18.432778,-43.475278,708
1171,"UEFS","HUEFS","222246","Minaria_grazielae",NA,"A Rapini",-18.299722,-43.834167,708
1179,"Jardim Botânico de Brasília","HEPH","21590","Minaria_cordata",NA,"J Fontella-Pereira",-15.192222,-47.588056,461
1185,"Jardim Botânico de Brasília","HEPH","14333","Minaria_cordata",NA,"J Fontella-Pereira",-14.0725,-47.509167,382
1186,"Jardim Botânico de Brasília","HEPH","14054","Minaria_cordata",NA,"J Fontella-Pereira",-14.091111,-47.509167,422
1193,"UEFS","HUEFS","230024","Minaria_ditassoides",NA,"A Rapini",-17.042778,-43.346944,589
1194,"UEFS","HUEFS","230004","Minaria_micromeria",NA,"A Rapini",-17.919722,-43.798889,668
1195,"UEFS","HUEFS","230005","Minaria_ditassoides",NA,"A Rapini",-17.919722,-43.798889,668
1196,"UEFS","HUEFS","230023","Minaria_decussata",NA,"A Rapini",-17.042778,-43.346944,589
1197,"UEFS","HUEFS","230009","Minaria_grazielae",NA,"A Rapini",-17.908611,-43.798611,668
1199,"UEFS","HUEFS","230002","Minaria_acerosa",NA,"A Rapini",-17.919722,-43.798889,668
1239,"MO","MO","427952","Minaria_cordata",NA,"WD Stevens",-13.466667,-41.833333,351
1240,"MO","MO","427936","Minaria_cordata",NA,"WD Stevens",-13.6,-41.833333,391
1244,"MO","MO","427348","Minaria_acerosa",NA,"WD Stevens",-13.583333,-41.8,391
1265,"MO","MO","2825770","Minaria_ditassoides",NA,"MA Farinaccio",-14.15583,-47.47888,422
1280,"MO","MO","2825272","Minaria_ditassoides",NA,"A Rapini",-18.43333,-43.68333,708
1282,"MO","MO","2825184","Minaria_acerosa",NA,"WD Stevens",-18.553889,-43.558333,708
1287,"MO","MO","2825004","Minaria_acerosa",NA,"WD Stevens",-17.752778,-44.182222,667
1290,"MO","MO","2824699","Minaria_cordata",NA,"WD Stevens",-13.5,-41.95,391
1292,"MO","MO","2824515","Minaria_grazielae",NA,"WD Stevens",-18.158056,-43.616944,668
1293,"MO","MO","2824465","Minaria_cordata",NA,"WD Stevens",-19.333333,-43.583333,748
1297,"MO","MO","2824289","Minaria_cordata",NA,"WD Stevens",-13.5,-41.983333,391
1299,"MO","MO","2824185","Minaria_cordata",NA,"WD Stevens",-13.25,-41.9,351
1302,"MO","MO","2821896","Minaria_harleyi",NA,"DJ Goyder",-13.366667,-41.833333,351
1304,"MO","MO","2821661","Minaria_harleyi",NA,"DJ Goyder",-13.183333,-41.95,351
1309,"MO","MO","2819643","Minaria_decussata",NA,"J Fontella-Pereira",-19.333333,-43.583333,748
1313,"MO","MO","2819444","Minaria_decussata",NA,"A Rapini",-18.91666,-43.68333,748
1341,"MO","MO","1218139","Minaria_harleyi",NA,"J Fontella-Pereira",-12.96666,-41.33333,352
1343,"MO","MO","1179182","Minaria_grazielae",NA,"J Fontella-Pereira",-18.15,-43.71666,668
1367,"K","Herbarium","K000996884","Minaria_volubilis",NA,"A Rapini",-13.33,-41.85,351
1457,"K","Herbarium","K000095340","Minaria_decussata",NA,"DJ Goyder",-20.12,-43.45,828
1478,"W","Herbarium W","2001-0002648","Minaria_grazielae",NA,"A Rapini",-18.15,-43.71667,668
1485,"W","Herbarium W","2001-0002709","Minaria_acerosa",NA,"A Rapini",-17.75278,-44.18222,667
1492,"W","Herbarium W","2001-0002707","Minaria_acerosa",NA,"A Rapini",-13.08,-41.93306,351
1494,"W","Herbarium W","2000-0004083","Minaria_cordata",NA,"DJ Goyder",-13.25,-41.9,351
1515,"W","Herbarium W","2000-0004097","Minaria_harleyi",NA,"DJ Goyder",-13.18333,-41.95,351
1516,"W","Herbarium W","2000-0004086","Minaria_harleyi",NA,"DJ Goyder",-13.36667,-41.83333,351
1557,"UnB","UB","117901","Minaria_parva",NA,"J Fontella-Pereira",-18.333333,-43.883333,708
1574,"UnB","UB","117875","Minaria_acerosa",NA,"J Fontella-Pereira",-21.333333,-45,906
1598,"UnB","UB","117834","Minaria_inconspicua",NA,"A Rapini",-18.333333,-43.883333,708
1604,"UnB","UB","117794","Minaria_ditassoides",NA,"A Rapini",-18.25,-43.666667,668
1606,"UnB","UB","117796","Minaria_ditassoides",NA,"A Rapini",-18.25,-43.666667,668
1614,"UnB","UB","115420","Minaria_decussata",NA,"A Rapini",-20.083333,-43.45,788
1618,"UnB","UB","115416","Minaria_decussata",NA,"A Rapini",-18.6,-43.9,708
1628,"UnB","UB","88711","Minaria_cordata",NA,"A Rapini",-14.072694,-47.509333,382
1698,"MBM","MBM","243721","Minaria_magisteriana",NA,"A Rapini",-19.066667,-43.7,748
1804,"Cenargen","CEN","72443","Minaria_cordata",NA,"A Rapini",-15.637222,-47.9925,501
1827,"UEFS","HUEFS","210875","Minaria_decussata",NA,"A Rapini",-18.2625,-43.351944,669
1828,"UEFS","HUEFS","210874","Minaria_parva",NA,"A Rapini",-18.263333,-43.350556,669
1829,"UEFS","HUEFS","210873","Minaria_ditassoides",NA,"A Rapini",-18.290556,-43.416667,708
1831,"UEFS","HUEFS","206428","Minaria_decussata",NA,"A Rapini",-20.445,-43.555556,828
1832,"UEFS","HUEFS","203962","Minaria_harleyi",NA,"A Rapini",-13.451389,-41.828611,351
1849,"UEFS","HUEFS","175688","Minaria_cordata",NA,"A Rapini",-13.283611,-41.803333,351
1851,"UEFS","HUEFS","175673","Minaria_ditassoides",NA,"A Rapini",-19.266667,-43.533333,748
1852,"UEFS","HUEFS","175675","Minaria_grazielae",NA,"A Rapini",-18.166667,-43.616667,668
1855,"UEFS","HUEFS","166241","Minaria_cordata",NA,"A Rapini",-13.797778,-42.658611,390
1856,"UEFS","HUEFS","165341","Minaria_decussata",NA,"A Rapini",-15.223889,-42.811944,469
1857,"UEFS","HUEFS","164934","Minaria_acerosa",NA,"A Rapini",-12.222778,-41.785833,271
1861,"UEFS","HUEFS","162871","Minaria_grazielae",NA,"A Rapini",-18.261944,-43.501389,668
1862,"UEFS","HUEFS","162861","Minaria_micromeria",NA,"A Rapini",-19.296111,-43.599167,748
1863,"UEFS","HUEFS","162852","Minaria_acerosa",NA,"A Rapini",-20.261389,-46.410833,823
1864,"UEFS","HUEFS","162860","Minaria_decussata",NA,"A Rapini",-19.296111,-43.599167,748
1866,"UEFS","HUEFS","162857","Minaria_decussata",NA,"A Rapini",-20.24,-43.855,828
1868,"UEFS","HUEFS","162833","Minaria_cordata",NA,"A Rapini",-13.533611,-41.878056,391
1870,"UEFS","HUEFS","162859","Minaria_acerosa",NA,"A Rapini",-19.296111,-43.599167,748
1871,"UEFS","HUEFS","162828","Minaria_diamantinensis",NA,"A Rapini",-18.309167,-43.853611,708
1872,"UEFS","HUEFS","162837","Minaria_acerosa",NA,"A Rapini",-13.448056,-41.505556,352
1873,"UEFS","HUEFS","162855","Minaria_cordata",NA,"A Rapini",-20.211389,-46.475,823
1874,"UEFS","HUEFS","162858","Minaria_semirii",NA,"A Rapini",-19.298611,-43.588889,748
1875,"UEFS","HUEFS","162854","Minaria_acerosa",NA,"A Rapini",-20.211389,-46.475,823
1876,"UEFS","HUEFS","162844","Minaria_acerosa",NA,"A Rapini",-13.680833,-41.311944,392
1877,"UEFS","HUEFS","162811","Minaria_refractifolia",NA,"A Rapini",-18.446944,-43.485833,708
1878,"UEFS","HUEFS","162827","Minaria_decussata",NA,"A Rapini",-18.309167,-43.853611,708
1879,"UEFS","HUEFS","162816","Minaria_ditassoides",NA,"A Rapini",-18.283333,-43.723889,668
1880,"UEFS","HUEFS","162829","Minaria_acerosa",NA,"A Rapini",-13.62,-41.780278,391
1881,"UEFS","HUEFS","162821","Minaria_grazielae",NA,"A Rapini",-18.310278,-43.853056,708
1882,"UEFS","HUEFS","162800","Minaria_refractifolia",NA,"A Rapini",-18.573333,-43.593333,708
1883,"UEFS","HUEFS","162818","Minaria_decussata",NA,"A Rapini",-18.4125,-43.689444,708
1884,"UEFS","HUEFS","162810","Minaria_decussata",NA,"A Rapini",-18.447778,-43.485556,708
1885,"UEFS","HUEFS","162813","Minaria_ditassoides",NA,"A Rapini",-18.351389,-43.553333,708
1886,"UEFS","HUEFS","162814","Minaria_grazielae",NA,"A Rapini",-18.158611,-43.601111,668
1887,"UEFS","HUEFS","162849","Minaria_cordata",NA,"A Rapini",-20.255833,-46.426667,823
1888,"UEFS","HUEFS","162806","Minaria_refractifolia",NA,"A Rapini",-18.531389,-43.435833,708
1889,"UEFS","HUEFS","162807","Minaria_ditassoides",NA,"A Rapini",-18.533333,-43.436389,708
1890,"UEFS","HUEFS","162812","Minaria_refractifolia",NA,"A Rapini",-18.351389,-43.553333,708
1891,"UEFS","HUEFS","162775","Minaria_magisteriana",NA,"A Rapini",-19.066667,-43.706944,748
1892,"UEFS","HUEFS","162815","Minaria_refractifolia",NA,"A Rapini",-18.283333,-43.723889,668
1893,"UEFS","HUEFS","162822","Minaria_parva",NA,"A Rapini",-18.310278,-43.853056,708
1894,"UEFS","HUEFS","162826","Minaria_refractifolia",NA,"A Rapini",-18.351389,-43.553333,708
1896,"UEFS","HUEFS","162756","Minaria_polygaloides",NA,"A Rapini",-19.236111,-43.506111,748
1898,"UEFS","HUEFS","162755","Minaria_magisteriana",NA,"A Rapini",-19.066667,-43.706944,748
1899,"UEFS","HUEFS","162768","Minaria_decussata",NA,"A Rapini",-19.300833,-43.559444,748
1900,"UEFS","HUEFS","162787","Minaria_acerosa",NA,"A Rapini",-21.096111,-44.1825,867
1901,"UEFS","HUEFS","162767","Minaria_ditassoides",NA,"A Rapini",-19.298611,-43.560556,748
1902,"UEFS","HUEFS","162757","Minaria_ditassoides",NA,"A Rapini",-19.236111,-43.506111,748
1903,"UEFS","HUEFS","162766","Minaria_micromeria",NA,"A Rapini",-19.298611,-43.560556,748
1904,"UEFS","HUEFS","156822","Minaria_ditassoides",NA,"A Rapini",-18.113611,-43.056389,669
1905,"UEFS","HUEFS","156803","Minaria_decussata",NA,"A Rapini",-17.038333,-43.346389,589
1908,"UEFS","HUEFS","145942","Minaria_parva",NA,"A Rapini",-18.2,-43.331944,669
1913,"UEFS","HUEFS","142573","Minaria_acerosa",NA,"A Rapini",-12.45,-41.45,312
1915,"UEFS","HUEFS","139998","Minaria_hemipogonoides",NA,"A Rapini",-19.017778,-43.717222,748
1916,"UEFS","HUEFS","139864","Minaria_ditassoides",NA,"A Rapini",-19.050278,-43.713056,748
1925,"UEFS","HUEFS","128096","Minaria_acerosa",NA,"A Rapini",-21.6975,-43.897778,908
1927,"UEFS","HUEFS","125793","Minaria_harleyi",NA,"A Rapini",-13.083611,-41.376944,352
1928,"UEFS","HUEFS","124500","Minaria_parva",NA,"A Rapini",-18.2,-43.333333,669
1930,"UEFS","HUEFS","124499","Minaria_campanuliflora",NA,"A Rapini",-18.2,-43.333333,669
1931,"UEFS","HUEFS","124501","Minaria_ditassoides",NA,"A Rapini",-18.2,-43.333333,669
1933,"UEFS","HUEFS","119971","Minaria_harleyi",NA,"C Bitencourt",-13.55,-41.8,391
1940,"UEFS","HUEFS","119697","Minaria_decussata",NA,"J Fontella-Pereira",-17.699167,-44.271389,667
1976,"UEFS","HUEFS","104452","Minaria_ditassoides",NA,"A Rapini",-16.216944,-42.871389,549
1977,"UEFS","HUEFS","99566","Minaria_cordata",NA,"A Rapini",-12.522222,-41.500278,312
1978,"UEFS","HUEFS","99550","Minaria_acerosa",NA,"A Rapini",-12.498889,-41.505,312
1979,"UEFS","HUEFS","97325","Minaria_decussata",NA,"A Rapini",-20.094167,-43.478333,828
1982,"UEFS","HUEFS","91821","Minaria_cordata",NA,"A Rapini",-13.5,-41.95,391
1983,"UEFS","HUEFS","91822","Minaria_cordata",NA,"A Rapini",-13.005556,-41.434167,352
1984,"UEFS","HUEFS","91825","Minaria_grazielae",NA,"A Rapini",-18.158056,-43.616944,668
1986,"UEFS","HUEFS","89191","Minaria_grazielae",NA,"A Rapini",-18.295278,-43.842778,708
1988,"UEFS","HUEFS","88288","Minaria_cordata",NA,"A Rapini",-14.155833,-47.478889,422
1989,"UEFS","HUEFS","86008","Minaria_cordata",NA,"A Rapini",-13.516667,-41.933333,391
1992,"UEFS","HUEFS","85252","Minaria_harleyi",NA,"A Rapini",-13.083611,-41.376944,352
1994,"UEFS","HUEFS","79351","Minaria_decussata",NA,"A Rapini",-19.099444,-43.5775,748
1995,"UEFS","HUEFS","79352","Minaria_ditassoides",NA,"A Rapini",-19.073611,-43.615,748
2000,"UEFS","HUEFS","76802","Minaria_grazielae",NA,"A Rapini",-18.15,-43.583333,668
2002,"UEFS","HUEFS","76781","Minaria_acerosa",NA,"A Rapini",-16.716667,-42.916667,589
2004,"UEFS","HUEFS","76786","Minaria_ditassoides",NA,"A Rapini",-17.080556,-43.309722,589
2005,"UEFS","HUEFS","72465","Minaria_harleyi",NA,"C Bitencourt",-13.383333,-41.866667,351
2006,"UEFS","HUEFS","72463","Minaria_cordata",NA,"A Rapini",-13.383333,-41.866667,351
2008,"UEFS","HUEFS","70471","Minaria_ditassoides",NA,"A Rapini",-18.3075,-43.904167,708
2009,"UEFS","HUEFS","70464","Minaria_diamantinensis",NA,"A Rapini",-18.311111,-43.918333,708
2010,"UEFS","HUEFS","70369","Minaria_ditassoides",NA,"A Rapini",-17.08,-43.310833,589
2011,"UEFS","HUEFS","58230","Minaria_cordata",NA,"A Rapini",-13.271111,-42.098333,351
2014,"UEFS","HUEFS","47655","Minaria_acerosa",NA,"A Rapini",-13.603611,-41.797778,391
2015,"UEFS","HUEFS","46611","Minaria_decussata",NA,"A Rapini",-20.507778,-43.638333,828
2017,"UEFS","HUEFS","37734","Minaria_acerosa",NA,"A Rapini",-13.448056,-41.505833,352
2019,"UEFS","HUEFS","28737","Minaria_harleyi",NA,"C Bitencourt",-13.630556,-41.795,391
2020,"UEFS","HUEFS","28401","Minaria_acerosa",NA,"A Rapini",-13.690833,-41.316667,392
2021,"UEFS","HUEFS","28012","Minaria_cordata",NA,"A Rapini",-13.595278,-41.834722,391
2024,"UEFS","HUEFS","17082","Minaria_cordata",NA,"A Rapini",-13.3,-41.866667,351
2025,"UEFS","HUEFS","16426","Minaria_harleyi",NA,"C Bitencourt",-13.3,-41.85,351
2026,"UEFS","HUEFS","16433","Minaria_cordata",NA,"A Rapini",-13.3,-41.85,351
2027,"UEFS","HUEFS","16277","Minaria_harleyi",NA,"A Rapini",-13.333333,-41.85,351
2029,"UEFS","HUEFS","12909","Minaria_cordata",NA,"A Rapini",-13.1,-41.916667,351
2032,"UEFS","HUEFS","10165","Minaria_acerosa",NA,"A Rapini",-12.966667,-41.466667,352
2140,"Universidade Estadual Paulista","HRCB","43054","Minaria_grazielae",NA,"MA Farinaccio",-18.158056,-43.616944,668
2154,"USP","SPF","212519","Minaria_acerosa",NA,"RGP Santos",-18.47275,-43.489889,708
2167,"USP","SPF","198611","Minaria_refractifolia",NA,"MA Farinaccio",-18.254667,-43.511806,668
2173,"USP","SPF","186111","Minaria_ditassoides",NA,"A Rapini",-18.316667,-43.55,708
2176,"USP","SPF","182526","Minaria_decussata",NA,"A Rapini",-19.006111,-43.755556,748
2180,"USP","SPF","179007","Minaria_inconspicua",NA,"A Rapini",-18.156111,-43.616667,668
2181,"USP","SPF","178068","Minaria_ditassoides",NA,"A Rapini",-19,-43.763056,748
2188,"USP","SPF","176031","Minaria_refractifolia",NA,"A Rapini",-18.156667,-43,669
2189,"USP","SPF","176025","Minaria_diamantinensis",NA,"A Rapini",-18.308889,-43.889444,708
2192,"USP","SPF","171097","Minaria_cordata",NA,"A Rapini",-15.916667,-48.016667,541
2195,"USP","SPF","165170","Minaria_ditassoides",NA,"A Rapini",-18.913056,-43.67275,748
2197,"USP","SPF","164647","Minaria_grazielae",NA,"A Rapini",-18.295278,-43.842778,708
2198,"USP","SPF","163771","Minaria_ditassoides",NA,"A Rapini",-18.840556,-43.748056,708
2199,"USP","SPF","163692","Minaria_ditassoides",NA,"A Rapini",-18.169931,-43.615,668
2200,"USP","SPF","163688","Minaria_cordata",NA,"A Rapini",-13.5,-41.95,391
2201,"USP","SPF","163691","Minaria_cordata",NA,"A Rapini",-14.155833,-47.478889,422
2202,"USP","SPF","163694","Minaria_grazielae",NA,"A Rapini",-18.158056,-43.616944,668
2203,"USP","SPF","163689","Minaria_cordata",NA,"A Rapini",-13.005556,-41.434167,352
2205,"USP","SPF","162186","Minaria_decussata",NA,"A Rapini",-20.094167,-43.478333,828
2207,"USP","SPF","160077","Minaria_decussata",NA,"A Rapini",-19.253861,-43.52725,748
2208,"USP","SPF","160078","Minaria_ditassoides",NA,"A Rapini",-18.295444,-43.683056,708
2213,"USP","SPF","157016","Minaria_cordata",NA,"MA Farinaccio",-20.207917,-46.421056,823
2214,"USP","SPF","155769","Minaria_cordata",NA,"A Rapini",-13.518611,-41.9575,391
2232,"USP","SPF","144699","Minaria_decussata",NA,"A Rapini",-19.299583,-43.592167,748
2284,"USP","SPF","142861","Minaria_cordata",NA,"A Rapini",-14.066667,-47.5,382
2288,"USP","SPF","141503","Minaria_ditassoides",NA,"A Rapini",-16.533333,-42.916667,589
2290,"USP","SPF","140906","Minaria_cordata",NA,"A Rapini",-13.246389,-41.4925,352
2314,"USP","SPF","135732","Minaria_ditassoides",NA,"A Rapini",-16.544083,-42.914944,589
2315,"USP","SPF","135737","Minaria_acerosa",NA,"A Rapini",-18.156833,-43.601333,668
2316,"USP","SPF","135717","Minaria_acerosa",NA,"A Rapini",-19.823139,-43.685417,788
2317,"USP","SPF","135738","Minaria_grazielae",NA,"A Rapini",-18.277889,-43.53,668
2318,"USP","SPF","135721","Minaria_decussata",NA,"A Rapini",-20.507722,-43.638472,828
2323,"USP","SPF","135728","Minaria_ditassoides",NA,"A Rapini",-18.156833,-43.601133,668
2348,"USP","SPF","132913","Minaria_decussata",NA,"A Rapini",-20.446111,-43.933889,828
2349,"USP","SPF","132917","Minaria_decussata",NA,"A Rapini",-20.211944,-43.84,828
2354,"USP","SPF","129239","Minaria_cordata",NA,"A Rapini",-13.595278,-41.834722,391
2355,"USP","SPF","129235","Minaria_acerosa",NA,"A Rapini",-13.690833,-41.316667,392
